image_id,color_variance,color_min,color_max,color_median,color_mean
ISIC_0012877,713322886038.9844,2375166.301336468,5274154.8889443735,3689148.4245473645,3689148.4245473645
ISIC_0010379,661118083940.3842,3666165.1672318378,6016181.5393491,4512032.614817751,4512032.614817751
ISIC_0012891,3938377676498.2603,2769068.620604944,9581352.216935359,4620856.388146784,4620856.388146784
ISIC_0000255,1928771087799.3403,2619919.157099626,7040001.833369076,4281836.8229799615,4281836.8229799615
ISIC_0000068,1519209171356.3188,3437792.41699052,7508215.989666137,5118249.780861745,5118249.780861745
ISIC_0000056,829302080578.1698,2727231.0931497556,5518211.633812376,3649298.5538972463,3649298.5538972463
ISIC_0012673,3813249785817.047,3630056.7387984316,9210751.056611994,6606603.804225101,6606603.804225101
ISIC_0011204,724361008188.908,2230983.3247668543,5239277.253885765,3204966.4420516836,3204966.4420516836
ISIC_0014072,596428912095.5483,2660648.941072336,5426408.081294036,3777771.7572809067,3777771.7572809067
ISIC_0000488,1028329912429.1056,2511132.5562504972,4975222.82656163,3157619.7937136944,3157619.7937136944
ISIC_0014094,1208160923835.5269,2575314.394019483,6022800.39090216,3942632.1625751797,3942632.1625751797
ISIC_0012496,1313803226212.059,2347439.5603973726,5553787.161669336,3921324.3950049905,3921324.3950049905
ISIC_0012090,490712717594.22015,2021572.569593967,4325272.024014071,3011910.030638732,3011910.030638732
ISIC_0008659,1001883389446.5219,4148743.907022627,7399435.032933223,5208534.606570778,5208534.606570778
ISIC_0000189,574089671784.9149,4768646.625746895,7229236.804229607,6028419.73476718,6028419.73476718
ISIC_0014595,937670519454.1133,2682802.857170219,5746349.241984043,4493940.682779384,4493940.682779384
ISIC_0012792,886299284614.262,778893.314806389,3464866.2294208254,1412345.109235035,1412345.109235035
ISIC_0012549,3218747928259.5713,15.66960843496858,5071390.999472903,2258703.42606047,2258703.42606047
ISIC_0011303,6198757704253.65,3417924.5105042015,11873129.413715487,5490327.894882953,5490327.894882953
ISIC_0000352,4110153304255.4053,3740253.8217907557,10165017.970391888,4657145.932477195,4657145.932477195
ISIC_0014770,2125126588853.7747,1454920.3383901692,6051669.549016509,3096785.3154990114,3096785.3154990114
ISIC_0009920,6502821153807.45,4652487.785005687,12944118.347673966,6071409.454645587,6071409.454645587
ISIC_0000151,11436661168777.377,2942738.723307455,13971451.379413974,6478469.52939867,6478469.52939867
ISIC_0014573,1308868798296.2422,3455269.8812631643,6875551.223590548,5000731.546330889,5000731.546330889
ISIC_0000196,927086222086.3745,2054219.9652990925,5360046.9367404925,4084907.343406128,4084907.343406128
ISIC_0010863,785865615325.4357,1957202.5686121879,4142225.6397616873,3611796.1160975806,3611796.1160975806
ISIC_0000395,357586413031.20874,1961870.746081955,3744179.1271765293,2718513.8991777077,2718513.8991777077
ISIC_0011121,18358149666791.97,2921511.615682898,17173999.805689126,5957125.371389175,5957125.371389175
ISIC_0011322,1113234422440.374,2368673.0137720047,5566436.179858195,3720615.06808024,3720615.06808024
ISIC_0000548,644019579438.8724,2202851.024077679,5005724.534830367,3081619.152611698,3081619.152611698
ISIC_0014357,235502567913.7166,2710613.4507538807,4102469.647852834,3637981.22701527,3637981.22701527
ISIC_0012150,1630904491520.467,2263866.518078319,6374628.545539847,3193216.2453188207,3193216.2453188207
ISIC_0009901,1693056159105.85,4193556.5613084245,8379022.956661722,4781879.259696612,4781879.259696612
ISIC_0000077,2940274659227.268,2428144.5070517426,7138745.14272321,4527343.717284988,4527343.717284988
ISIC_0000049,3974737803990.9985,2176155.6319706575,10155891.26691009,5535863.501655031,5535863.501655031
ISIC_0000274,2867572518110.0493,3025679.3720002966,8058823.911205074,4597372.228033084,4597372.228033084
ISIC_0000471,438698817485.3671,2092891.2445183857,4190072.246253164,2771459.482979268,2771459.482979268
ISIC_0005639,3041092714314.3633,3497010.4145101085,8749443.342304997,6735105.466740071,6735105.466740071
ISIC_0011225,2302081619602.5786,2937207.159401525,7680051.771399799,4484820.608689398,4484820.608689398
ISIC_0008347,366328725856.6933,3377001.8611129164,5318861.662230815,4450055.579087049,4450055.579087049
ISIC_0012489,1088407462012.6207,2323938.5319063296,5763647.576620339,3147840.405147254,3147840.405147254
ISIC_0000091,1678697458252.6887,3734181.1705670874,7602964.495879121,5022665.778545143,5022665.778545143
ISIC_0000292,5881101022191.697,4326782.912350894,11567124.804158939,5949125.428334707,5949125.428334707
ISIC_0012856,937138098409.4263,2918480.5101747536,5954774.147647063,3798394.534359146,3798394.534359146
ISIC_0010585,853850237677.9958,3297349.086663739,5649726.919338311,4077089.3567559654,4077089.3567559654
ISIC_0001134,4549274767274.965,1355411.706364183,7853786.877582619,3903051.995904444,3903051.995904444
ISIC_0013329,890108920261.23,1680793.255610143,3912661.2671965207,2126808.9302581646,2126808.9302581646
ISIC_0013114,1127760041966.2363,2873349.8393166866,6419040.615276117,4555650.244289523,4555650.244289523
ISIC_0015110,747268226635.4355,979456.0253393928,3688359.4025354167,1859912.0279563824,1859912.0279563824
ISIC_0010358,4932708400372.439,4345557.620353217,10902596.693302045,7305185.485179696,7305185.485179696
ISIC_0010261,1273773372570.3008,1758845.5272351045,4809242.0268851565,3245973.702117948,3245973.702117948
ISIC_0010062,2986713345129.0977,3170935.045625711,9030294.083811987,5664138.416424691,5664138.416424691
ISIC_0002647,1964445331062.2866,3845940.250789724,8769569.1541894,5623115.596169565,5623115.596169565
ISIC_0013792,2554078404213.9746,3352593.253845987,8364785.143612508,4150383.5494919163,4150383.5494919163
ISIC_0012833,473931671006.24316,1786799.042976372,3698427.2816993785,2964768.394452916,2964768.394452916
ISIC_0013197,508790820316.02435,1790123.9730842307,4106830.3262613467,3036415.7156428117,3036415.7156428117
ISIC_0013394,1400764683256.3242,2884829.2499683923,6354838.144557789,4559491.053799933,4559491.053799933
ISIC_0010100,1889412316676.3113,2504124.293466325,6484357.392714993,3893390.246982304,3893390.246982304
ISIC_0010602,4870515318947.491,3698368.366523661,11057702.759620385,5742670.866289652,5742670.866289652
ISIC_0013048,836195386118.0377,3985838.009011384,7009397.257527462,5138154.274655483,5138154.274655483
ISIC_0013275,317702711383.9382,1452874.085136916,3243441.5116805774,1965407.3395323865,1965407.3395323865
ISIC_0013090,419414845486.3545,3835293.3683984852,5608883.257843208,4558912.615260011,4558912.615260011
ISIC_0014930,5088814658102.346,1836129.480201181,8301772.114229041,4513871.026967308,4513871.026967308
ISIC_0009165,2306414360976.9097,2769809.914548301,7074033.774431417,4761813.181553986,4761813.181553986
ISIC_0013695,294392640002.101,2909227.860755882,4343236.201208337,3435915.0771322125,3435915.0771322125
ISIC_0009982,1695757139170.2866,3345378.683075031,7795898.301623616,4870944.604600246,4870944.604600246
ISIC_0011347,3181207843560.078,4106800.586754653,9112248.81797742,8250373.874733743,8250373.874733743
ISIC_0000513,4863096286001.838,3144279.476655149,9398967.516124902,4507733.840841225,4507733.840841225
ISIC_0011144,144458194783858.78,5533935.574570413,34227740.21511948,10128552.092947913,10128552.092947913
ISIC_0014131,1778378394391.823,112.10893406446435,4939392.812291026,3076789.0757656815,3076789.0757656815
ISIC_0000316,1520714944564.6519,4143975.5535714286,7915444.587460319,5381787.558373016,5381787.558373016
ISIC_0000328,3425838348709.1235,3150965.502860172,8392418.187267302,5727420.309132826,5727420.309132826
ISIC_0014537,1388474710656.386,2096021.946158311,6148555.26864527,3803951.1897010375,3803951.1897010375
ISIC_0012135,795829218755.4166,3130204.205004677,6136735.290380417,3963214.539694418,3963214.539694418
ISIC_0009964,1146078572314.4055,1831668.3815261042,5195408.233834213,2981421.130905645,2981421.130905645
ISIC_0000211,1876633816956.9016,2581762.509698026,5896597.679384436,3785283.1468060394,3785283.1468060394
ISIC_0014430,9405696015108.172,4069843.908424261,13879463.638750717,7849832.392422435,7849832.392422435
ISIC_0000012,984666117321.6796,2603052.683139304,5500330.592143819,3819478.973073573,3819478.973073573
ISIC_0013996,110994782682.68852,2076966.0508603381,3023896.1053594835,2540103.88893922,2540103.88893922
ISIC_0013970,763585352443.3927,2127336.5515134553,4791843.979805047,2903902.1248076116,2903902.1248076116
ISIC_0011298,1321800954192.848,2187328.0310237375,5764014.752360004,3705551.0503161945,3705551.0503161945
ISIC_0009885,2481413061507.4688,2715573.167504683,6849238.164990634,3932477.304840777,3932477.304840777
ISIC_0012945,633570824400.8757,4006112.7185913185,6568439.03873874,5218766.054381655,5218766.054381655
ISIC_0010090,989931066511.8665,2876922.149874507,5736485.416577029,4651982.84020557,4651982.84020557
ISIC_0002488,176963813396.06387,2687438.987552052,3942272.9296546197,3433267.6640909733,3433267.6640909733
ISIC_0013204,438478357546.18896,1686785.8566003204,3869988.2469000225,2773968.521448181,2773968.521448181
ISIC_0013039,4105866170360.598,2966817.9077645834,9266214.079164602,4087230.6181606427,4087230.6181606427
ISIC_0013007,359474401733.073,1139345.4552027558,3191755.742523561,2133016.0839080065,2133016.0839080065
ISIC_0015200,10620506884778.305,41.416366454682766,10583250.870502615,6162017.837039793,6162017.837039793
ISIC_0010372,470434704800.92804,3272404.955961778,5452532.83780332,4709857.961455015,4709857.961455015
ISIC_0010171,826496672179.351,1597926.3346576935,4448678.946180978,2810321.495087705,2810321.495087705
ISIC_0014846,617766493217.1711,2737732.7478070045,5405049.705476274,4747126.33767855,4747126.33767855
ISIC_0010591,958691313218.9156,3144080.0921434704,5846077.9113056045,3836164.4642891223,3836164.4642891223
ISIC_0012298,726721662239.3275,4270839.17785018,7058219.390855103,5291355.4674016535,5291355.4674016535
ISIC_0000085,634563470476.3695,2358548.24525135,4695274.300546852,3403089.272155855,3403089.272155855
ISIC_0000483,1018277399502.1661,1976512.129018041,5362286.845256915,3212763.4056700487,3212763.4056700487
ISIC_0012445,2420278246981.246,2857045.505743289,7033100.2553247735,4156622.2362237587,4156622.2362237587
ISIC_0000465,2389172413384.9683,2075484.060924524,6829872.179907401,3675602.079272923,3675602.079272923
ISIC_0012678,2974182084377.7236,3313987.654915534,7558543.647936074,6594041.349243655,6594041.349243655
ISIC_0014079,608933775337.8483,2499906.1002146667,4971349.844193892,3417725.6316262237,3417725.6316262237
ISIC_0000063,779491300616.078,2009595.0057288809,4656530.888040268,3097964.4570278516,3097964.4570278516
ISIC_0014441,826665861798.7806,3111400.7603000333,6001358.9242400685,4411062.738093018,4411062.738093018
ISIC_0000260,829490606343.7517,3019722.2220723196,5549844.489848265,4185970.9604090676,4185970.9604090676
ISIC_0014642,352042302949.3647,3427367.0100057214,5201101.317855256,4207242.248736729,4207242.248736729
ISIC_0012379,415488648357.7988,2337227.9247566075,4203134.303935431,3642945.838957302,3642945.838957302
ISIC_0009915,6229586255674.303,5029927.549391843,13965100.77968042,7246537.036648382,7246537.036648382
ISIC_0000164,1071827028544.1984,1284833.575281385,4347526.339978355,2191502.7342207795,2191502.7342207795
ISIC_0000359,5266036986658.733,2966946.752577724,8838796.469962494,7343247.182087271,7343247.182087271
ISIC_0014578,5041189759402.081,3939475.4160396587,10207933.450347424,6282633.662863503,6282633.662863503
ISIC_0000367,1495927463305.467,3905107.8791213324,7506898.611543851,5821600.286102869,5821600.286102869
ISIC_0014745,2115912812293.1218,3691967.4486747887,8609634.342900647,5263924.352772191,5263924.352772191
ISIC_0011135,5369577361077.366,1395464.3164659522,7941207.019212119,2057956.1462699024,2057956.1462699024
ISIC_0012741,1607109370739.5737,3450426.1064072917,7578310.841965416,4153152.8349854066,4153152.8349854066
ISIC_0011336,1036484668043.9706,2196801.2634977284,5367421.023275661,3578587.0020430856,3578587.0020430856
ISIC_0013806,117598716936.72736,1745980.602707157,2857632.806041121,2182994.9972352055,2182994.9972352055
ISIC_0000182,10184648261958.639,5463043.18770953,14501212.522539511,10509655.718276061,10509655.718276061
ISIC_0000381,2596204109994.6846,1304225.345055167,6738835.1650697645,3998854.3289056174,3998854.3289056174
ISIC_0009891,569625076041.5271,1581695.4241974643,3890616.5860384256,2562770.9523499086,2562770.9523499086
ISIC_0013982,325360620617.1441,2203947.215476939,4026509.8322763313,3075739.3561327606,3075739.3561327606
ISIC_0000205,1386226172834.1025,2542428.784939597,6656982.173797275,4621768.266411234,4621768.266411234
ISIC_0000038,4965334518925.511,911368.4410909157,8437547.823592352,4775165.5552174235,4775165.5552174235
ISIC_0000006,3968292334895.4854,2644010.94525121,7954303.484560174,5712650.036527013,5712650.036527013
ISIC_0009877,10920959873219.486,4306326.3425534405,15025418.259689923,7492990.999667215,7492990.999667215
ISIC_0000302,1433659896948.9436,1627144.7793738355,5090618.768063629,3216923.0053805234,3216923.0053805234
ISIC_0012322,660878559573.6648,1451263.55883162,3889626.288443744,2593993.1645347234,2593993.1645347234
ISIC_0000101,1862788511915.199,3277701.845302623,7356986.080138628,5776825.552846959,5776825.552846959
ISIC_0000539,3799075929985.8667,3369610.6303957985,8896024.002042327,5258929.8005137835,5258929.8005137835
ISIC_0011353,304795951662.0347,2519423.8248734344,4339634.0689448435,3404166.2020383696,3404166.2020383696
ISIC_0012527,886445605323.3462,2709694.4629593864,5832718.731304579,3757830.2765549794,3757830.2765549794
ISIC_0000507,1479233761038.419,3444204.815134349,7022267.814493356,5736131.233979522,5736131.233979522
ISIC_0000900,1247592791677.0278,3607977.9127017213,7708753.745522609,4924438.964146126,4924438.964146126
ISIC_0013084,738343310844.5375,1308010.825205137,3383719.832710548,2866205.0962265944,2866205.0962265944
ISIC_0013287,708830179487.05,2287883.860221724,4922042.517766673,3076015.046498937,3076015.046498937
ISIC_0010013,6647968640194.373,4234373.043669276,12598499.241898723,7599848.972929673,7599848.972929673
ISIC_0013667,924462736532.0499,2374715.880934798,5025439.120012531,3857764.945391774,3857764.945391774
ISIC_0010329,7057200285175.6875,1775645.587723167,8410838.26105154,3424736.9066258697,3424736.9066258697
ISIC_0010317,1077715998002.0636,2665506.7003517314,5787342.265219157,4177981.4163284632,4177981.4163284632
ISIC_0013165,2427718769846.536,3280140.0064606275,7927296.606182649,4826012.719281926,4826012.719281926
ISIC_0014823,2669183952580.018,706440.757246476,4877212.989796415,2937061.122245427,2937061.122245427
ISIC_0013585,2454630033063.3257,2948961.6042121653,7467260.583728662,4460029.698515036,4460029.698515036
ISIC_0012827,4582106339761.853,4519761.774005185,10598224.364124913,7011448.382649234,7011448.382649234
ISIC_0010336,2170650012257.5027,4177402.3672111686,8122312.451926226,6238594.315268567,6238594.315268567
ISIC_0014802,2063616019540.703,1536894.4459312686,5530841.81687189,2502026.804789795,2502026.804789795
ISIC_0012806,834007647215.9535,4481352.310277191,7594803.807947501,5641655.861224115,5641655.861224115
ISIC_0013799,2704925419727.5303,3919320.8843530025,9808794.889112065,5837124.093281219,5837124.093281219
ISIC_0012901,550578765362.6437,1831921.3799060707,3869131.188664591,2923511.64468689,2923511.64468689
ISIC_0015079,1937045096850.6487,941745.8797895085,5006755.9523953125,2408280.8155440777,2408280.8155440777
ISIC_0010231,5146399459295.35,2868850.067767782,9693288.447647838,4638450.76251782,4638450.76251782
ISIC_0009188,869690738115.9598,4312643.617206982,7218429.202848734,5160910.153456449,5160910.153456449
ISIC_0010032,839819035967.4337,2457847.441653337,5128664.45634615,4492157.1535339765,4492157.1535339765
ISIC_0014502,1428684558901.101,4400632.740094114,7612154.316877673,5426047.5837885495,5426047.5837885495
ISIC_0009951,442894674992.98846,2471874.8522683084,4228679.399591265,3519368.2725196714,3519368.2725196714
ISIC_0000120,4270956798386.0933,3865320.251529584,10725678.593210133,5792223.583423922,5792223.583423922
ISIC_0012303,405631377993.738,2674085.671697776,5019560.961418237,3809388.480336995,3809388.480336995
ISIC_0000323,311416335240.7212,3639714.4638297874,5436382.649318058,4531926.582760502,4531926.582760502
